type,year,month_name,month_num,month_end,town,gross,gross_count,retail,retail_count,use,use_count,past_gross,past_gross_count,past_retail,past_retail_count,past_use,past_use_count,update,time_frame
Sales and Use,2020,Jun,6,2020-06-30,HIGHGATE,5498798.76,23,2496835.01,21,0.0,0,5493911.71,25,1971452.0,23,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,HYDE PARK,11222329.41,40,1176606.24,32,0.0,0,10900227.24,41,1012302.22,31,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,JOHNSON,27026489.14,35,7520414.32,32,410751.50000000035,10,27449746.85,42,7238776.19,39,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,LUDLOW,17078206.67,58,7705809.29,54,0.0,0,14345419.64,65,6946914.99,61,80381.99999999996,14,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,MANCHESTER,60938697.45,186,24153942.74,167,535314.8333333336,37,65058624.4,204,26321429.36,192,916248.3333333337,43,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,MIDDLEBURY,92879117.25,175,28301047.27,166,198915.16666666663,42,102527099.75,187,28418765.07,177,418319.6666666669,51,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,MORETOWN,1373862.91,23,405627.36,17,0.0,0,1981829.52,22,529979.98,18,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,NEW HAVEN,31083629.52,42,2846398.29,37,0.0,0,31465914.76,43,2536358.98,38,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,NEWFANE,3078742.04,15,2364873.71,12,0.0,0,2474409.69,20,1739954.64,18,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,NORTHFIELD,13083164.04,50,4119573.37,46,0.0,0,17105871.29,49,3878298.49,47,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,NORWICH,30110534.08,37,2561342.18,34,107885.49999999996,14,27881961.75,40,3248729.51,36,133138.5,17,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,PAWLET,1365135.33,23,595909.57,19,0.0,0,2260836.63,25,725828.6,21,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,PITTSFORD,8365301.48,43,2313582.66,38,0.0,0,11695288.77,47,2536905.96,44,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,PLAINFIELD,1429082.69,18,585012.96,16,0.0,0,1292762.79,16,459789.74,11,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,POWNAL,3906931.4,20,1876234.8,15,0.0,0,3210715.78,19,1375366.06,16,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,PUTNEY,14123808.75,46,752370.57,34,107625.49999999996,10,14598429.19,55,812550.99,44,64817.1666666667,12,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,RANDOLPH,31307756.38,91,4934103.77,76,46305.99999999999,22,36508988.67,98,4941913.89,82,101789.66666666663,25,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,RICHFORD,14442247.75,28,1070478.13,23,0.0,0,16119144.73,25,880647.27,21,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,RICHMOND,23035133.2,50,7792518.21,44,110711.16666666674,14,28012978.15,55,8189253.55,48,296715.33333333296,13,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,ROCHESTER,5783194.8,19,993303.25,17,0.0,0,4581202.58,23,791621.06,22,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,RUTLAND,103073580.32,294,37717546.89,269,1606813.3333333337,80,115217939.34,334,39226689.16,309,1813404.0000000005,89,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,SHAFTSBURY,21772251.72,21,1658980.99,17,0.0,0,26591870.22,25,1822008.02,17,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,SHARON,1882681.52,13,527637.73,11,0.0,0,1367552.49,12,466975.11,11,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,SHELBURNE,68976557.8,126,15210173.41,111,70653.83333333333,17,72311998.97,145,17204741.32,133,160587.33333333372,20,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,ST ALBANS,120142552.92,135,23323443.11,121,471638.8333333326,32,172185995.22,151,21050017.28,139,808792.0000000003,34,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,ST ALBANS TOWN,90770056.71,65,22821482.19,59,154218.0,23,99678363.49,71,23819880.21,66,398259.6666666666,22,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,ST JOHNSBURY,68447673.82,154,18464524.38,137,454329.1666666665,51,76287318.28,176,20025481.9,160,496824.66666666657,58,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,STARKSBORO,894307.87,17,201438.83,13,0.0,0,662134.16,15,226503.81,11,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,STRAFFORD,700253.78,12,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,SWANTON,40818051.68,86,9743993.94,75,95773.6666666667,13,47557751.72,91,7752822.27,78,152376.49999999997,17,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,TROY,8354890.86,25,1018482.89,20,158586.49999999994,10,8455563.77,26,902915.99,21,190703.9999999997,13,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,TUNBRIDGE,529246.68,16,288004.04,15,0.0,0,526455.91,21,299596.08,21,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,UNDERHILL,6916650.78,25,760452.9,23,0.0,0,5607456.44,28,1204390.96,25,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,VERNON,3718197.16,20,1399481.47,17,0.0,0,4716694.79,22,1313540.52,21,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,WATERBURY,33118484.73,109,9466638.56,99,1682492.8333333333,18,34416995.15,134,9188299.99,118,1083760.1666666633,22,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,WELLS,548785.99,10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,WESTFIELD,1825654.81,11,0.0,0,0.0,0,1412355.51,14,306244.9,11,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,WESTON,0.0,0,0.0,0,0.0,0,1499218.04,10,933137.42,10,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,WHITINGHAM,844120.62,20,322802.49,17,0.0,0,1372358.79,27,384752.44,22,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,WILMINGTON,14237695.96,54,5682437.29,50,24611.0,11,12623601.94,58,5618397.25,55,40771.1666666667,10,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,WINDSOR,8978613.01,47,3007590.49,39,88528.66666666666,20,9332859.17,59,2886028.92,52,156895.99999999997,23,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,WORCESTER,0.0,0,0.0,0,0.0,0,574710.72,10,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,ARLINGTON,36854717.52,38,1587167.77,33,0.0,0,39775328.01,41,1524456.17,38,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,BARNET,2021923.94,22,513091.13,18,0.0,0,1685120.48,25,503046.28,20,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,BARRE TOWN,28230190.63,41,3351904.3,38,0.0,0,29972665.76,42,3337766.56,40,195982.9999999997,12,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,BARTON,47586203.48,54,5791098.29,48,128634.16666666667,17,57276529.4,52,4807554.45,45,118589.49999999996,16,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,BENNINGTON,121015993.83,247,39004318.01,220,423669.0000000004,55,126478375.07,257,35250370.33,233,547404.1666666667,69,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,BRATTLEBORO,154046733.78,300,23931502.19,259,716551.9999999998,83,134858620.92,310,23787722.88,277,732178.3333333334,79,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,BRIGHTON,2822314.78,19,1499927.28,16,0.0,0,2458021.07,18,1222420.42,15,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,CALAIS,0.0,0,0.0,0,0.0,0,526313.66,15,158620.67,12,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,CHARLESTON,665406.5,12,401668.24,11,0.0,0,521980.06,13,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,CHARLOTTE,5929837.29,50,1928392.55,37,41793.83333333334,10,6545738.92,49,1783351.09,37,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,CHESTER,24113111.12,59,2431629.65,54,117573.49999999997,12,9055348.75,60,2296263.22,56,96487.6666666667,15,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,CLARENDON,24426729.96,42,5085742.36,36,0.0,0,29158191.23,48,5462169.95,44,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,COLCHESTER,428889203.54,225,101789971.9,195,3495497.5,59,436243159.42,234,95363772.59,200,5252704.333333336,58,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,DANVILLE,4841768.71,32,2778066.61,29,0.0,0,5135936.98,40,2720686.78,33,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,DORSET,7021791.43,52,2241022.75,43,0.0,0,7340644.66,52,2599419.61,43,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,DOVER,4516566.76,39,1864901.72,35,0.0,0,3760424.02,40,1913955.65,37,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,FAIR HAVEN,18420992.02,50,4593280.49,50,0.0,0,19385089.56,53,4232583.52,50,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,FAIRFAX,17463542.3,43,4924910.94,42,0.0,0,13074993.05,46,4520028.53,44,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,FRANKLIN,1552684.01,11,552499.81,11,0.0,0,0.0,0,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,GRAND ISLE,2524971.32,15,979721.15,13,0.0,0,2990212.18,17,1004109.77,16,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,HARTLAND,3320393.59,35,1405290.93,31,80878.1666666666,10,4645112.91,38,1817822.38,34,64938.16666666664,11,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,HYDE PARK,13573304.07,47,1162742.44,41,0.0,0,10790289.05,43,993400.01,34,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,JAMAICA,4569278.56,17,1024421.69,17,0.0,0,3443552.02,21,836633.69,19,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,JERICHO,9228001.9,47,3116629.87,41,0.0,0,8261309.86,48,2683648.47,42,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,JOHNSON,30492846.33,38,8846189.56,37,0.0,0,28609104.28,41,8155650.22,38,241418.16666666637,10,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,LUNENBURG,0.0,0,0.0,0,0.0,0,934423.62,12,164411.77,10,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,LYNDON,34912753.72,91,10697525.11,84,146863.33333333328,28,37090934.86,99,10399593.56,88,220788.50000000006,35,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,MENDON,8771204.47,18,1372236.92,17,0.0,0,8415373.53,18,1277446.79,17,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,MIDDLETOWN SPRINGS,0.0,0,0.0,0,0.0,0,713162.72,12,130429.5,10,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,NEWPORT,71955549.19,150,13505453.25,125,122922.66666666664,46,67488409.36,142,12195347.97,120,271202.8333333333,49,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,NEWPORT TOWN,1962037.63,21,515184.62,19,0.0,0,1864051.75,17,398283.03,15,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,NORTH HERO,2346169.19,20,848365.61,18,0.0,0,2418321.54,19,735091.14,17,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,PAWLET,1856500.14,23,670584.48,20,0.0,0,2308661.33,28,627599.92,25,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,PITTSFORD,9317301.81,43,2626010.03,38,0.0,0,11286908.1,50,2753003.38,46,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,PLAINFIELD,1710285.14,15,565480.6,12,0.0,0,1444550.68,17,343026.01,13,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,POWNAL,4511718.28,20,2281335.43,16,0.0,0,2437804.46,19,1501835.74,17,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,RANDOLPH,36392339.37,95,6119540.09,84,130959.00000000003,21,37985658.14,102,6088278.33,89,136683.66666666666,25,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,ROCKINGHAM,20176247.76,79,3259071.77,63,192484.66666666677,19,22384363.27,81,3530833.49,68,205534.33333333366,19,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,SOUTH BURLINGTON,371273971.17,431,82231002.28,379,4329453.5,156,366632518.44,454,83115390.55,411,3634592.333333335,175,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,SOUTH HERO,5652443.11,33,2811501.11,29,0.0,0,5911346.94,30,2297157.09,30,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,ST ALBANS,152356215.89,147,31002037.68,134,624697.1666666659,33,189736234.3,154,24725594.84,138,1411206.166666666,31,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,ST JOHNSBURY,70327861.12,169,20409629.83,153,359923.83333333343,51,79179040.87,177,21383686.2,163,499693.1666666663,57,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,STOWE,43384270.43,163,18002203.34,153,2301474.3333333367,34,43827857.54,173,18345612.55,159,1270839.666666667,38,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,STRAFFORD,817657.73,10,0.0,0,0.0,0,926227.52,10,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,THETFORD,3839808.44,35,1769198.6,29,44973.0,12,4297095.87,41,1718354.22,36,42828.99999999996,12,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,TOWNSHEND,4488537.96,17,924930.18,17,0.0,0,4390451.49,18,934460.33,18,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,VERNON,7124431.38,21,1793282.46,19,0.0,0,6581282.58,24,1179981.69,20,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,WAITSFIELD,27364842.94,94,10047360.36,84,156229.99999999994,12,30180245.25,101,9364945.83,90,181876.16666666674,14,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,WARDSBORO,590794.16,12,268925.35,11,0.0,0,739139.04,12,327502.74,10,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,WELLS,696490.93,13,106903.96,10,0.0,0,806873.25,13,163225.98,11,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,WESTFIELD,2835030.88,11,0.0,0,0.0,0,1647497.81,12,254714.98,10,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,WILMINGTON,21565124.15,58,12070826.2,55,26130.500000000007,11,14970276.95,58,6793618.88,54,31940.833333333332,11,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,WINDSOR,9395237.53,46,3250640.0,40,95281.00000000004,21,9840158.83,55,2955186.19,50,141630.8333333333,23,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,WOLCOTT,2400347.12,24,1025464.28,21,0.0,0,2044950.18,23,839670.29,19,0.0,0,Final,Quarterly
